reward
4.620000027120113
7.2300000339746475
7.2000000346452
7.330000031739473
4.53000002913177
4.580000028014183
4.780000023543835
4.670000026002526
4.740000024437904
7.070000037550926
4.890000021085143
4.870000021532178
4.710000025108457
4.7600000239908695
7.170000035315752
4.7600000239908695
7.24000003375113
7.130000036209822
4.750000024214387
7.140000035986304
