reward
-20.900000000000002
27.200000000000003
-20.700000000000003
-21.400000000000002
24.000000000000007
21.0
22.200000000000006
26.600000000000005
26.400000000000006
26.10000000000001
24.100000000000005
-20.700000000000003
25.1
26.400000000000006
26.500000000000004
21.8
27.400000000000002
26.6
21.700000000000003
26.200000000000003
