reward
20.5
24.600000000000012
-26.099999999999994
23.00000000000001
25.400000000000006
-25.699999999999996
29.1
16.50000000000001
20.500000000000007
-21.8
-27.69999999999999
25.400000000000013
-12.799999999999997
24.30000000000001
-21.8
22.900000000000006
-21.200000000000003
-20.1
25.500000000000007
-13.100000000000001
-20.1
