reward
1.5000000316649675
-0.9999999776482582
-0.9999999776482582
-0.9999999776482582
-0.9999999776482582
-0.9999999776482582
1.5000000316649675
-0.9999999776482582
4.000000040978193
-0.9999999776482582
1.5000000316649675
1.5000000316649675
1.5000000316649675
-0.9999999776482582
-0.9999999776482582
7.120000036433339
-0.9999999776482582
-0.9999999776482582
-0.9999999776482582
-0.9999999776482582
