reward
4.710000025108457
-0.9999999776482582
7.1100000366568565
4.6900000255554914
7.090000037103891
4.660000026226044
4.610000027343631
7.180000035092235
7.170000035315752
6.980000039562583
7.2000000346452
4.7600000239908695
7.140000035986304
7.28000003285706
4.900000020861626
4.890000021085143
4.820000022649765
7.120000036433339
4.700000025331974
4.860000021755695
