reward
4.900000020861626
7.380000030621886
4.930000020191073
7.260000033304095
4.780000023543835
4.790000023320317
4.84000002220273
7.320000031962991
4.820000022649765
4.830000022426248
7.1600000355392694
4.810000022873282
4.84000002220273
-0.9999999776482582
4.84000002220273
7.360000031068921
7.250000033527613
7.2300000339746475
7.220000034198165
1.5000000316649675
