reward
16.4
-17.499999999999982
16.300000000000004
-20.1
-20.1
23.30000000000001
19.000000000000018
18.000000000000007
22.100000000000005
-23.1
-13.100000000000001
-16.999999999999996
24.300000000000004
22.80000000000001
20.300000000000015
-20.1
-22.500000000000004
-20.1
-22.500000000000004
-23.1
