reward
22.6
-23.1
25.900000000000002
-20.1
-12.799999999999999
18.700000000000006
-15.899999999999988
-18.499999999999996
-14.399999999999999
-22.7
16.500000000000007
-22.500000000000004
-18.799999999999986
-20.1
-14.399999999999997
17.7
29.4
23.300000000000004
16.0
-22.799999999999986
